更新日期,更新時間,國家/地區,累計確診個案數目,過去14天新增報告確診個案數目,當中累計死亡個案數目,備註
08/04/2020,10:00,福克蘭群島(馬爾維納斯),2,2,0,
08/04/2020,10:00,法羅群島,181,63,0,
08/04/2020,10:00,斐濟群島,14,11,0,
08/04/2020,10:00,芬蘭,2176,1476,28,
08/04/2020,10:00,法國,78167,55867,8896,
08/04/2020,10:00,法屬圭亞那,68,48,0,
08/04/2020,10:00,法屬波利尼西亞,42,24,0,
08/04/2020,10:00,加蓬,21,15,1,
08/04/2020,10:00,岡比亞,4,3,1,
08/04/2020,10:00,格魯吉亞,195,128,2,
08/04/2020,10:00,德國,99225,71789,1607,
08/04/2020,10:00,加納,214,187,5,
08/04/2020,10:00,直布羅陀,103,88,1,
08/04/2020,10:00,希臘,1755,1060,79,
08/04/2020,10:00,格陵蘭,11,7,0,
08/04/2020,10:00,格林納達,12,11,0,
08/04/2020,10:00,瓜地洛普,135,73,7,
08/04/2020,10:00,關島,113,84,4,
08/04/2020,10:00,危地馬拉,70,50,3,
08/04/2020,10:00,根西島,154,134,3,
08/04/2020,10:00,畿內亞,111,107,0,
08/04/2020,10:00,幾內亞比紹,33,33,0,
08/04/2020,10:00,圭亞那,29,24,4,
08/04/2020,10:00,海地,24,18,1,
08/04/2020,10:00,教廷,7,6,0,
08/04/2020,10:00,洪都拉斯,298,268,22,
08/04/2020,10:00,香港特別行政區,936,549,4,包括1宗疑似個案
08/04/2020,10:00,匈牙利,817,630,47,
08/04/2020,10:00,冰島,1562,974,6,
08/04/2020,10:00,印度,4067,3633,109,
08/04/2020,10:00,印尼,2491,1912,209,
08/04/2020,10:00,伊朗,62589,37778,3872,
08/04/2020,10:00,伊拉克,1031,765,64,
08/04/2020,10:00,愛爾蘭,5364,4239,174,
08/04/2020,10:00,人島,127,114,1,
08/04/2020,10:00,以色列,8611,7373,52,
08/04/2020,10:00,意大利,135586,66410,17127,
08/04/2020,10:00,牙買加,58,39,3,
08/04/2020,10:00,日本,4257,3064,81,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
08/04/2020,10:00,澤西,155,137,3,
08/04/2020,10:00,約旦,349,222,6,
08/04/2020,10:00,哈薩克斯坦,670,607,6,
08/04/2020,10:00,肯雅,142,126,4,
08/04/2020,10:00,韓國,10384,1247,200,
08/04/2020,10:00,科索沃,165,104,3,
08/04/2020,10:00,科威特,665,474,1,
08/04/2020,10:00,吉爾吉斯坦,228,212,4,
08/04/2020,10:00,老撾,12,12,0,
08/04/2020,10:00,拉脫維亞,542,362,1,
08/04/2020,10:00,黎巴嫩,541,274,19,
08/04/2020,10:00,利比里亞,14,11,3,
08/04/2020,10:00,利比亞,18,18,1,
08/04/2020,10:00,列支敦士登,78,32,1,
08/04/2020,10:00,立陶宛,843,664,14,
08/04/2020,10:00,盧森堡,2843,1968,41,
08/04/2020,10:00,澳門特別行政區,44,16,0,
08/04/2020,10:00,馬達加斯加,77,64,0,
08/04/2020,10:00,中國內地,81802,584,3333,
08/04/2020,10:00,馬拉維共和國,4,4,0,
08/04/2020,10:00,馬來西亞,3793,2275,62,
08/04/2020,10:00,馬爾代夫,19,6,0,
08/04/2020,10:00,馬里,39,39,4,
08/04/2020,10:00,馬耳他,241,134,0,
08/04/2020,10:00,馬提尼克島,149,96,4,
08/04/2020,10:00,毛里塔尼亞,6,4,1,
08/04/2020,10:00,毛里求斯,244,208,7,
08/04/2020,10:00,馬約特島,164,140,2,
08/04/2020,10:00,墨西哥,2143,1773,94,
08/04/2020,10:00,摩納哥,40,17,0,
08/04/2020,10:00,蒙古,15,5,0,
08/04/2020,10:00,黑山,223,201,2,
08/04/2020,10:00,蒙特塞拉特島,6,5,0,
08/04/2020,10:00,摩洛哥,1141,998,83,
08/04/2020,10:00,莫桑比克,10,9,0,
08/04/2020,10:00,緬甸,21,19,1,
08/04/2020,10:00,納米比亞,16,13,0,
08/04/2020,10:00,尼泊爾,9,7,0,
08/04/2020,10:00,荷蘭,18803,14054,1867,
08/04/2020,10:00,新喀里多尼亞,18,10,0,
08/04/2020,10:00,新西蘭,943,841,1,
08/04/2020,10:00,尼加拉瓜,6,4,1,
08/04/2020,10:00,尼日爾,184,182,10,
08/04/2020,10:00,尼日利亞,232,210,5,
08/04/2020,10:00,北馬其頓,570,434,21,
08/04/2020,10:00,北馬利安納群島,8,8,1,
08/04/2020,10:00,挪威,5755,3384,59,
08/04/2020,10:00,阿曼,371,287,2,
08/04/2020,10:00,巴基斯坦,3864,2977,54,
08/04/2020,10:00,巴勒斯坦,254,195,1,
08/04/2020,10:00,巴拿馬,1988,1643,54,
08/04/2020,10:00,巴布亞新幾內亞,1,0,0,
08/04/2020,10:00,巴拉圭,113,91,5,
08/04/2020,10:00,秘魯,2281,1886,83,
08/04/2020,10:00,菲律賓,3660,3198,163,
08/04/2020,10:00,波蘭,4413,3664,107,
08/04/2020,10:00,葡萄牙,11730,9670,311,
08/04/2020,10:00,波多黎各,513,482,21,
08/04/2020,10:00,卡塔爾,1832,1331,4,
08/04/2020,10:00,摩爾多瓦共和國,965,856,19,
08/04/2020,10:00,留尼旺島,349,278,0,
08/04/2020,10:00,羅馬尼亞,4057,3481,157,
08/04/2020,10:00,俄羅斯,6343,5905,47,
08/04/2020,10:00,盧旺達,104,68,0,
08/04/2020,10:00,聖巴泰勒米,6,3,0,
08/04/2020,10:00,聖基茨和尼維斯,10,10,0,
08/04/2020,10:00,聖盧西亞,14,11,0,
08/04/2020,10:00,聖馬丁,31,23,2,
08/04/2020,10:00,聖文森特和格林納丁斯,7,6,0,
08/04/2020,10:00,聖馬力諾,277,90,32,
08/04/2020,10:00,聖多美島和普林西比島,4,4,0,
08/04/2020,10:00,沙特阿拉伯,2752,2190,38,
08/04/2020,10:00,塞內加爾,226,147,2,
08/04/2020,10:00,塞爾維亞,2200,1951,58,
08/04/2020,10:00,塞舌爾,11,4,0,
08/04/2020,10:00,塞拉利昂,6,6,0,
08/04/2020,10:00,新加坡,1481,923,6,
08/04/2020,10:00,聖馬丁(荷蘭加勒比地區),37,35,6,
08/04/2020,10:00,斯洛伐克,534,343,2,
08/04/2020,10:00,斯洛文尼亞,1021,579,30,
08/04/2020,10:00,索馬里,7,6,0,
08/04/2020,10:00,南非,1686,1284,12,
08/04/2020,10:00,南蘇丹,1,1,0,
08/04/2020,10:00,西班牙,140510,100837,13798,
08/04/2020,10:00,斯里蘭卡,176,79,5,
08/04/2020,10:00,蘇丹,14,12,2,
08/04/2020,10:00,蘇里南,10,8,1,
08/04/2020,10:00,瑞典,7206,5190,477,
08/04/2020,10:00,瑞士,21574,13559,715,
08/04/2020,10:00,敘利亞,19,18,2,
08/04/2020,10:00,台灣,376,160,5,
08/04/2020,10:00,泰國,2220,1393,26,
08/04/2020,10:00,東帝汶,1,0,0,
08/04/2020,10:00,多哥,44,26,3,
08/04/2020,10:00,千里達及多巴哥,105,54,8,
08/04/2020,10:00,突尼斯,596,507,22,
08/04/2020,10:00,土耳其,30217,28688,649,
08/04/2020,10:00,特克斯和凱科斯群島,5,4,1,
08/04/2020,10:00,烏干達,52,43,0,
08/04/2020,10:00,烏克蘭,1462,1378,45,
08/04/2020,10:00,阿聯酋,2076,1878,11,
08/04/2020,10:00,英國,55242,47165,6159,
08/04/2020,10:00,坦桑尼亞,24,12,1,
08/04/2020,10:00,美國,374329,330146,12064,
08/04/2020,10:00,美屬維爾京群島,43,26,1,
08/04/2020,10:00,烏拉圭,406,244,6,
08/04/2020,10:00,烏茲別克斯坦,472,426,2,
08/04/2020,10:00,委內瑞拉,159,89,3,
08/04/2020,10:00,越南,245,122,0,
08/04/2020,10:00,贊比亞,39,36,1,
08/04/2020,10:00,津巴布韋,9,7,1,
09/04/2020,10:00,阿富汗,423,349,14,
09/04/2020,10:00,阿爾巴尼亞,400,254,22,
09/04/2020,10:00,阿爾及利亞,1468,1204,194,
09/04/2020,10:00,安道爾,551,363,22,
09/04/2020,10:00,安哥拉,17,15,2,
09/04/2020,10:00,安圭拉,3,3,0,
09/04/2020,10:00,安提瓜和巴布達,15,12,0,
09/04/2020,10:00,阿根廷,1628,1327,53,
09/04/2020,10:00,亞美尼亞,877,612,8,
09/04/2020,10:00,阿魯巴,71,59,0,
09/04/2020,10:00,澳洲,5956,3704,45,
09/04/2020,10:00,奧地利,12640,7358,243,
09/04/2020,10:00,阿塞拜疆,717,630,8,
09/04/2020,10:00,巴哈馬,33,29,5,
09/04/2020,10:00,巴林,811,419,5,
09/04/2020,10:00,孟加拉,164,125,17,
09/04/2020,10:00,巴巴多斯,60,42,2,
09/04/2020,10:00,白俄羅斯,861,780,13,
09/04/2020,10:00,比利時,22194,17925,2035,
09/04/2020,10:00,伯利茲,7,6,1,
09/04/2020,10:00,貝寧,26,21,1,
09/04/2020,10:00,百慕達,39,33,2,
09/04/2020,10:00,不丹,5,3,0,
09/04/2020,10:00,玻利維亞,194,166,14,
09/04/2020,10:00,博內爾、聖尤斯特歇斯和薩巴,2,2,0,
09/04/2020,10:00,波斯尼亞和黑塞哥維那,781,617,32,
09/04/2020,10:00,博茨瓦納,6,6,1,
09/04/2020,10:00,巴西,12056,9855,553,
09/04/2020,10:00,英屬維爾京群島,3,3,0,
09/04/2020,10:00,文萊,135,31,1,
09/04/2020,10:00,保加利亞,577,357,23,
09/04/2020,10:00,布基納法索,364,250,18,
09/04/2020,10:00,布隆迪,3,3,0,
09/04/2020,10:00,佛得角,7,4,1,
09/04/2020,10:00,柬埔寨,115,24,0,
09/04/2020,10:00,喀麥隆,555,483,9,
09/04/2020,10:00,加拿大,17049,15310,345,
09/04/2020,10:00,開曼群島,39,34,1,
09/04/2020,10:00,中非共和國,9,5,0,
09/04/2020,10:00,乍得,10,7,0,
09/04/2020,10:00,智利,5116,4194,43,
09/04/2020,10:00,哥倫比亞,1579,1273,46,
09/04/2020,10:00,剛果,45,41,5,
09/04/2020,10:00,哥斯達黎加,467,290,2,
09/04/2020,10:00,象牙海岸,349,277,3,
09/04/2020,10:00,克羅地亞,1282,900,18,
09/04/2020,10:00,古巴,396,348,11,
09/04/2020,10:00,庫拉索,13,7,1,
09/04/2020,10:00,塞浦路斯,494,370,14,
09/04/2020,10:00,捷克,5017,3623,88,
09/04/2020,10:00,剛果民主共和國,183,138,20,
09/04/2020,10:00,丹麥,5071,3480,203,
09/04/2020,10:00,吉布提,121,118,0,
09/04/2020,10:00,多米尼克國,15,13,0,
09/04/2020,10:00,多米尼加共和國,1956,1644,98,
09/04/2020,10:00,厄瓜多爾,3747,2698,191,
09/04/2020,10:00,埃及,1450,1048,94,
09/04/2020,10:00,薩爾瓦多,78,73,4,
09/04/2020,10:00,赤道幾內亞,16,10,0,
09/04/2020,10:00,厄立特里亞國,31,30,0,
09/04/2020,10:00,愛沙尼亞,1149,780,21,
09/04/2020,10:00,斯威士蘭,10,6,0,
09/04/2020,10:00,埃塞俄比亞,52,40,1,
09/04/2020,10:00,福克蘭群島(馬爾維納斯),2,2,0,
09/04/2020,10:00,法羅群島,184,62,0,
09/04/2020,10:00,斐濟群島,15,11,0,
09/04/2020,10:00,芬蘭,2308,1516,34,
09/04/2020,10:00,法國,82048,56815,10313,
09/04/2020,10:00,法屬圭亞那,72,49,0,
09/04/2020,10:00,法屬波利尼西亞,47,22,0,
09/04/2020,10:00,加蓬,24,18,1,
09/04/2020,10:00,岡比亞,4,2,1,
09/04/2020,10:00,格魯吉亞,208,135,3,
09/04/2020,10:00,德國,103228,71674,1861,
09/04/2020,10:00,加納,287,234,5,
09/04/2020,10:00,直布羅陀,113,98,1,
09/04/2020,10:00,希臘,1832,1089,81,
09/04/2020,10:00,格陵蘭,11,7,0,
09/04/2020,10:00,格林納達,12,11,0,
09/04/2020,10:00,瓜地洛普,139,66,7,
09/04/2020,10:00,關島,121,89,4,
09/04/2020,10:00,危地馬拉,77,56,3,
09/04/2020,10:00,根西島,166,143,4,
09/04/2020,10:00,畿內亞,144,140,0,
09/04/2020,10:00,幾內亞比紹,33,33,0,
09/04/2020,10:00,圭亞那,31,26,5,
09/04/2020,10:00,海地,25,18,1,
09/04/2020,10:00,教廷,7,6,0,
09/04/2020,10:00,洪都拉斯,305,275,22,
09/04/2020,10:00,香港特別行政區,961,550,4,包括1宗疑似個案
09/04/2020,10:00,匈牙利,895,669,58,
09/04/2020,10:00,冰島,1586,938,6,
09/04/2020,10:00,印度,5194,4632,149,
09/04/2020,10:00,印尼,2738,2052,221,
09/04/2020,10:00,伊朗,64586,37569,3993,
09/04/2020,10:00,伊拉克,1122,806,65,
09/04/2020,10:00,愛爾蘭,5709,4380,210,
09/04/2020,10:00,人島,150,127,1,
09/04/2020,10:00,以色列,9404,7234,71,
09/04/2020,10:00,意大利,139422,65036,17669,
09/04/2020,10:00,牙買加,59,38,3,
09/04/2020,10:00,日本,4768,3477,85,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
09/04/2020,10:00,澤西,170,154,3,
09/04/2020,10:00,約旦,353,200,6,
09/04/2020,10:00,哈薩克斯坦,709,630,6,
09/04/2020,10:00,肯雅,172,147,6,
09/04/2020,10:00,韓國,10423,1182,204,
09/04/2020,10:00,科索沃,184,121,5,
09/04/2020,10:00,科威特,743,548,1,
09/04/2020,10:00,吉爾吉斯坦,270,228,4,
09/04/2020,10:00,老撾,12,10,0,
09/04/2020,10:00,拉脫維亞,548,351,2,
09/04/2020,10:00,黎巴嫩,548,244,19,
09/04/2020,10:00,利比里亞,14,11,3,
09/04/2020,10:00,利比亞,20,19,1,
09/04/2020,10:00,列支敦士登,78,31,1,
09/04/2020,10:00,立陶宛,880,671,15,
09/04/2020,10:00,盧森堡,2970,1871,44,
09/04/2020,10:00,澳門特別行政區,45,14,0,
09/04/2020,10:00,馬達加斯加,92,73,0,
09/04/2020,10:00,中國內地,81865,580,3335,
09/04/2020,10:00,馬拉維共和國,8,8,1,
09/04/2020,10:00,馬來西亞,3963,2339,63,
09/04/2020,10:00,馬爾代夫,19,6,0,
09/04/2020,10:00,馬里,47,47,5,
09/04/2020,10:00,馬耳他,293,173,0,
09/04/2020,10:00,馬提尼克島,151,94,4,
09/04/2020,10:00,毛里塔尼亞,6,4,1,
09/04/2020,10:00,毛里求斯,268,226,7,
09/04/2020,10:00,馬約特島,184,154,2,
09/04/2020,10:00,墨西哥,2439,2069,125,
09/04/2020,10:00,摩納哥,40,17,0,
09/04/2020,10:00,蒙古,15,5,0,
09/04/2020,10:00,黑山,248,219,2,
09/04/2020,10:00,蒙特塞拉特島,6,5,0,
09/04/2020,10:00,摩洛哥,1184,1014,90,
09/04/2020,10:00,莫桑比克,10,7,0,
09/04/2020,10:00,緬甸,22,19,3,
09/04/2020,10:00,納米比亞,16,12,0,
09/04/2020,10:00,尼泊爾,9,7,0,
09/04/2020,10:00,荷蘭,19580,14020,2101,
09/04/2020,10:00,新喀里多尼亞,18,8,0,
09/04/2020,10:00,新西蘭,969,780,1,
09/04/2020,10:00,尼加拉瓜,6,4,1,
09/04/2020,10:00,尼日爾,278,276,11,
09/04/2020,10:00,尼日利亞,254,212,6,
09/04/2020,10:00,北馬其頓,599,451,27,
09/04/2020,10:00,北馬利安納群島,8,8,2,
09/04/2020,10:00,挪威,5863,3297,69,
09/04/2020,10:00,阿曼,419,320,2,
09/04/2020,10:00,巴基斯坦,4072,3081,58,
09/04/2020,10:00,巴勒斯坦,263,203,1,
09/04/2020,10:00,巴拿馬,2100,1755,55,
09/04/2020,10:00,巴布亞新幾內亞,1,0,0,
09/04/2020,10:00,巴拉圭,115,88,5,
09/04/2020,10:00,秘魯,2561,2145,92,
09/04/2020,10:00,菲律賓,3764,3212,177,
09/04/2020,10:00,波蘭,4848,3947,129,
09/04/2020,10:00,葡萄牙,12442,10080,345,
09/04/2020,10:00,波多黎各,573,534,23,
09/04/2020,10:00,卡塔爾,2057,1531,6,
09/04/2020,10:00,摩爾多瓦共和國,1056,931,22,
09/04/2020,10:00,留尼旺島,358,275,0,
09/04/2020,10:00,羅馬尼亞,4417,3655,182,
09/04/2020,10:00,俄羅斯,7497,6839,58,
09/04/2020,10:00,盧旺達,105,65,0,
09/04/2020,10:00,聖巴泰勒米,6,3,0,
09/04/2020,10:00,聖基茨和尼維斯,10,10,0,
09/04/2020,10:00,聖盧西亞,14,11,0,
09/04/2020,10:00,聖馬丁,31,23,2,
09/04/2020,10:00,聖皮埃爾島及密克隆島,1,1,0,
09/04/2020,10:00,聖文森特和格林納丁斯,7,6,0,
09/04/2020,10:00,聖馬力諾,279,92,34,
09/04/2020,10:00,聖多美島和普林西比島,4,4,0,
09/04/2020,10:00,沙特阿拉伯,2795,2028,41,
09/04/2020,10:00,塞內加爾,237,151,2,
09/04/2020,10:00,塞爾維亞,2447,2144,61,
09/04/2020,10:00,塞舌爾,11,4,0,
09/04/2020,10:00,塞拉利昂,6,6,0,
09/04/2020,10:00,新加坡,1623,1059,6,
09/04/2020,10:00,聖馬丁(荷蘭加勒比地區),40,38,8,
09/04/2020,10:00,斯洛伐克,598,394,2,
09/04/2020,10:00,斯洛文尼亞,1055,575,36,
09/04/2020,10:00,索馬里,8,7,0,
09/04/2020,10:00,南非,1749,1195,13,
09/04/2020,10:00,南蘇丹,1,1,0,
09/04/2020,10:00,西班牙,146690,99080,14555,
09/04/2020,10:00,斯里蘭卡,186,84,6,
09/04/2020,10:00,蘇丹,14,11,2,
09/04/2020,10:00,蘇里南,10,4,1,
09/04/2020,10:00,瑞典,7693,5421,591,
09/04/2020,10:00,瑞士,22164,13375,641,
09/04/2020,10:00,敘利亞,19,18,2,
09/04/2020,10:00,台灣,379,144,5,
09/04/2020,10:00,泰國,2369,1435,30,
09/04/2020,10:00,東帝汶,1,0,0,
09/04/2020,10:00,多哥,58,38,3,
09/04/2020,10:00,千里達及多巴哥,106,49,8,
09/04/2020,10:00,突尼斯,623,509,23,
09/04/2020,10:00,土耳其,34109,32237,725,
09/04/2020,10:00,特克斯和凱科斯群島,8,7,1,
09/04/2020,10:00,烏干達,52,43,0,
09/04/2020,10:00,烏克蘭,1668,1555,52,
09/04/2020,10:00,阿聯酋,2359,2111,12,
09/04/2020,10:00,英國,60733,51204,7097,
09/04/2020,10:00,坦桑尼亞,24,12,1,
09/04/2020,10:00,美國,395011,340558,12754,
09/04/2020,10:00,美屬維爾京群島,43,26,1,
09/04/2020,10:00,烏拉圭,415,253,6,
09/04/2020,10:00,烏茲別克斯坦,534,484,3,
09/04/2020,10:00,委內瑞拉,165,88,7,
09/04/2020,10:00,越南,249,115,0,
09/04/2020,10:00,贊比亞,39,36,1,
09/04/2020,10:00,津巴布韋,11,9,2,
10/04/2020,10:00,阿富汗,444,364,15,
10/04/2020,10:00,阿爾巴尼亞,409,235,22,
10/04/2020,10:00,阿爾及利亞,1572,1308,205,
10/04/2020,10:00,安道爾,566,353,24,
10/04/2020,10:00,安哥拉,19,17,2,
10/04/2020,10:00,安圭拉,3,3,0,
10/04/2020,10:00,安提瓜和巴布達,19,16,2,
10/04/2020,10:00,阿根廷,1715,1328,60,
10/04/2020,10:00,亞美尼亞,921,631,10,
10/04/2020,10:00,阿魯巴,74,55,0,
10/04/2020,10:00,澳洲,6052,3253,50,
10/04/2020,10:00,奧地利,12969,7081,273,
10/04/2020,10:00,阿塞拜疆,822,729,8,
10/04/2020,10:00,巴哈馬,36,31,6,
10/04/2020,10:00,巴林,823,404,5,
10/04/2020,10:00,孟加拉,218,179,20,
10/04/2020,10:00,巴巴多斯,63,45,3,
10/04/2020,10:00,白俄羅斯,1066,980,13,
10/04/2020,10:00,比利時,23403,18466,2240,
10/04/2020,10:00,伯利茲,8,6,1,
10/04/2020,10:00,貝寧,26,21,1,
10/04/2020,10:00,百慕達,39,32,2,
10/04/2020,10:00,不丹,5,3,0,
10/04/2020,10:00,玻利維亞,210,171,15,
10/04/2020,10:00,博內爾、聖尤斯特歇斯和薩巴,2,2,0,
10/04/2020,10:00,波斯尼亞和黑塞哥維那,816,643,35,
10/04/2020,10:00,博茨瓦納,6,6,1,
10/04/2020,10:00,巴西,13717,11284,667,
10/04/2020,10:00,英屬維爾京群島,3,3,0,
10/04/2020,10:00,文萊,135,26,1,
10/04/2020,10:00,保加利亞,593,351,24,
10/04/2020,10:00,布基納法索,384,238,19,
10/04/2020,10:00,布隆迪,3,3,0,
10/04/2020,10:00,佛得角,7,4,1,
10/04/2020,10:00,柬埔寨,117,21,0,
10/04/2020,10:00,喀麥隆,730,660,10,
10/04/2020,10:00,加拿大,18433,15024,401,
10/04/2020,10:00,開曼群島,45,37,2,
10/04/2020,10:00,中非共和國,10,5,0,
10/04/2020,10:00,乍得,10,7,0,
10/04/2020,10:00,智利,5546,4404,48,
10/04/2020,10:00,哥倫比亞,1780,1310,50,
10/04/2020,10:00,剛果,60,56,5,
10/04/2020,10:00,哥斯達黎加,483,282,2,
10/04/2020,10:00,象牙海岸,384,304,3,
10/04/2020,10:00,克羅地亞,1343,925,19,
10/04/2020,10:00,古巴,457,400,12,
10/04/2020,10:00,庫拉索,14,8,1,
10/04/2020,10:00,塞浦路斯,526,394,14,
10/04/2020,10:00,捷克,5312,3658,99,
10/04/2020,10:00,剛果民主共和國,207,156,20,
10/04/2020,10:00,丹麥,5402,3678,218,
10/04/2020,10:00,吉布提,135,123,0,
10/04/2020,10:00,多米尼克國,15,8,0,
10/04/2020,10:00,多米尼加共和國,1956,1564,98,
10/04/2020,10:00,厄瓜多爾,4450,3239,242,
10/04/2020,10:00,埃及,1560,1104,103,
10/04/2020,10:00,薩爾瓦多,93,80,5,
10/04/2020,10:00,赤道幾內亞,16,10,0,
10/04/2020,10:00,厄立特里亞國,33,29,0,
10/04/2020,10:00,愛沙尼亞,1185,781,24,
10/04/2020,10:00,斯威士蘭,12,8,0,
10/04/2020,10:00,埃塞俄比亞,55,43,2,
10/04/2020,10:00,福克蘭群島(馬爾維納斯),5,5,0,
10/04/2020,10:00,法羅群島,184,52,0,
10/04/2020,10:00,斐濟群島,15,10,0,
10/04/2020,10:00,芬蘭,2487,1607,40,
10/04/2020,10:00,法國,86334,61101,10853,
10/04/2020,10:00,法屬圭亞那,77,49,0,
10/04/2020,10:00,法屬波利尼西亞,51,26,0,
10/04/2020,10:00,加蓬,24,18,1,
10/04/2020,10:00,岡比亞,4,2,1,
10/04/2020,10:00,格魯吉亞,214,137,3,
10/04/2020,10:00,德國,108202,71694,2107,
10/04/2020,10:00,加納,313,245,6,
10/04/2020,10:00,直布羅陀,113,87,1,
10/04/2020,10:00,希臘,1884,1063,83,
10/04/2020,10:00,格陵蘭,11,6,0,
10/04/2020,10:00,格林納達,12,11,0,
10/04/2020,10:00,瓜地洛普,139,63,8,
10/04/2020,10:00,關島,125,88,4,
10/04/2020,10:00,危地馬拉,87,63,3,
10/04/2020,10:00,根西島,166,136,4,
10/04/2020,10:00,畿內亞,164,160,0,
10/04/2020,10:00,幾內亞比紹,33,31,0,
10/04/2020,10:00,圭亞那,33,28,5,
10/04/2020,10:00,海地,27,19,1,
10/04/2020,10:00,教廷,8,4,0,
10/04/2020,10:00,洪都拉斯,312,260,22,
10/04/2020,10:00,香港特別行政區,974,520,4,包括1宗疑似個案
10/04/2020,10:00,匈牙利,980,719,66,
10/04/2020,10:00,冰島,1616,879,6,
10/04/2020,10:00,印度,5734,5085,166,
10/04/2020,10:00,印尼,2956,2166,240,
10/04/2020,10:00,伊朗,66220,36814,4110,
10/04/2020,10:00,伊拉克,1202,856,69,
10/04/2020,10:00,愛爾蘭,6224,4660,235,
10/04/2020,10:00,人島,150,127,1,
10/04/2020,10:00,以色列,9404,7035,71,
10/04/2020,10:00,意大利,143626,63087,18279,
10/04/2020,10:00,牙買加,63,37,3,
10/04/2020,10:00,日本,4768,3381,85,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
10/04/2020,10:00,澤西,170,152,3,
10/04/2020,10:00,約旦,358,186,6,
10/04/2020,10:00,哈薩克斯坦,727,630,7,
10/04/2020,10:00,肯雅,179,154,6,
10/04/2020,10:00,韓國,10450,1118,208,
10/04/2020,10:00,科索沃,224,153,6,
10/04/2020,10:00,科威特,855,647,1,
10/04/2020,10:00,吉爾吉斯坦,280,236,4,
10/04/2020,10:00,老撾,15,12,0,
10/04/2020,10:00,拉脫維亞,577,356,2,
10/04/2020,10:00,黎巴嫩,575,242,19,
10/04/2020,10:00,利比里亞,31,28,4,
10/04/2020,10:00,利比亞,21,20,1,
10/04/2020,10:00,列支敦士登,79,28,1,
10/04/2020,10:00,立陶宛,912,638,15,
10/04/2020,10:00,盧森堡,3034,1701,46,
10/04/2020,10:00,澳門特別行政區,45,12,0,
10/04/2020,10:00,馬達加斯加,93,74,0,
10/04/2020,10:00,中國內地,81907,567,3336,
10/04/2020,10:00,馬拉維共和國,8,8,1,
10/04/2020,10:00,馬來西亞,4119,2323,65,
10/04/2020,10:00,馬爾代夫,19,6,0,
10/04/2020,10:00,馬里,56,54,6,
10/04/2020,10:00,馬耳他,299,170,1,
10/04/2020,10:00,馬提尼克島,152,86,4,
10/04/2020,10:00,毛里塔尼亞,6,4,1,
10/04/2020,10:00,毛里求斯,273,226,7,
10/04/2020,10:00,馬約特島,186,151,2,
10/04/2020,10:00,墨西哥,2785,2307,141,
10/04/2020,10:00,摩納哥,54,35,0,
10/04/2020,10:00,蒙古,16,6,0,
10/04/2020,10:00,黑山,248,196,2,
10/04/2020,10:00,蒙特塞拉特島,8,6,0,
10/04/2020,10:00,摩洛哥,1275,1050,93,
10/04/2020,10:00,莫桑比克,17,12,0,
10/04/2020,10:00,緬甸,22,19,3,
10/04/2020,10:00,納米比亞,16,11,0,
10/04/2020,10:00,尼泊爾,9,6,0,
10/04/2020,10:00,荷蘭,20549,14137,2248,
10/04/2020,10:00,新喀里多尼亞,18,4,0,
10/04/2020,10:00,新西蘭,992,730,1,
10/04/2020,10:00,尼加拉瓜,6,4,1,
10/04/2020,10:00,尼日爾,342,340,11,
10/04/2020,10:00,尼日利亞,276,230,6,
10/04/2020,10:00,北馬其頓,617,440,30,
10/04/2020,10:00,北馬利安納群島,11,11,2,
10/04/2020,10:00,挪威,6010,3094,80,
10/04/2020,10:00,阿曼,457,358,2,
10/04/2020,10:00,巴基斯坦,4322,3265,63,
10/04/2020,10:00,巴勒斯坦,263,199,1,
10/04/2020,10:00,巴拿馬,2249,1691,59,
10/04/2020,10:00,巴布亞新幾內亞,2,1,0,
10/04/2020,10:00,巴拉圭,119,78,5,
10/04/2020,10:00,秘魯,2954,2474,107,
10/04/2020,10:00,菲律賓,3870,3234,182,
10/04/2020,10:00,波蘭,5205,4154,159,
10/04/2020,10:00,葡萄牙,13141,10146,380,
10/04/2020,10:00,波多黎各,620,569,24,
10/04/2020,10:00,卡塔爾,2210,1673,6,
10/04/2020,10:00,摩爾多瓦共和國,1174,1025,28,
10/04/2020,10:00,留尼旺島,362,268,0,
10/04/2020,10:00,羅馬尼亞,4761,3855,209,
10/04/2020,10:00,俄羅斯,10131,9291,76,
10/04/2020,10:00,盧旺達,110,69,0,
10/04/2020,10:00,聖巴泰勒米,6,3,0,
10/04/2020,10:00,聖基茨和尼維斯,11,9,0,
10/04/2020,10:00,聖盧西亞,14,11,0,
10/04/2020,10:00,聖馬丁,31,20,2,
10/04/2020,10:00,聖皮埃爾島及密克隆島,1,1,0,
10/04/2020,10:00,聖文森特和格林納丁斯,8,7,0,
10/04/2020,10:00,聖馬力諾,308,100,34,
10/04/2020,10:00,聖多美島和普林西比島,4,4,0,
10/04/2020,10:00,沙特阿拉伯,2932,2032,41,
10/04/2020,10:00,塞內加爾,244,145,2,
10/04/2020,10:00,塞爾維亞,2666,2282,65,
10/04/2020,10:00,塞舌爾,11,4,0,
